time,language,CommitCommentEvent,CreateEvent,DeleteEvent,DownloadEvent,FollowEvent,ForkEvent,ForkApplyEvent,GistEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PushEvent,TeamAddEvent,WatchEvent
2012-04-23-10,D,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,1
2012-04-23-10,R,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,1
2012-04-23-10,Objective-C,0,3,0,0,0,5,0,0,0,12,11,0,1,3,1,54,0,39
2012-04-23-10,C,9,29,2,6,0,6,0,0,0,23,8,0,0,8,2,138,0,15
2012-04-23-10,CoffeeScript,0,2,0,0,0,1,0,0,0,10,1,0,0,0,0,26,0,7
2012-04-23-10,Ruby,10,62,5,0,0,34,0,0,21,88,42,2,0,58,3,351,0,78
2012-04-23-10,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-10,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-23-10,Haskell,1,1,0,0,0,2,0,0,0,2,0,0,0,3,0,11,0,3
2012-04-23-10,Go,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
2012-04-23-10,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-10,PHP,1,20,4,0,0,19,0,0,4,58,54,0,1,33,5,320,0,29
2012-04-23-10,Arduino,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2012-04-23-10,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-23-10,Python,10,35,3,0,0,17,0,0,6,66,45,1,0,27,6,280,0,34
2012-04-23-10,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-23-10,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0
2012-04-23-10,Erlang,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,15,0,2
2012-04-23-10,Perl,0,2,0,0,0,1,0,0,0,5,6,0,0,0,1,36,0,2
2012-04-23-10,Matlab,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,14,0,0
2012-04-23-10,Shell,0,12,4,9,0,4,0,0,0,16,6,2,0,22,0,108,0,7
2012-04-23-10,OCaml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2012-04-23-10,Io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-10,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-23-10,Clojure,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,12,0,5
2012-04-23-10,VimL,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,53,0,2
2012-04-23-10,Java,3,43,20,3,0,20,0,0,20,79,32,6,0,32,5,446,0,28
2012-04-23-10,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-10,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-10,ooc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-23-10,Coq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-10,Scala,0,3,1,1,0,1,0,0,0,2,3,0,0,4,0,30,0,3
2012-04-23-10,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
2012-04-22-6,SuperCollider,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-6,Emacs Lisp,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,1
2012-04-22-6,C++,6,8,1,2,0,6,0,0,18,11,12,1,0,4,0,139,0,6
2012-04-22-6,C#,0,2,2,0,0,1,0,0,1,7,15,0,0,4,0,59,0,1
2012-04-22-6,Lua,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0
2012-04-22-6,ActionScript,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
2012-04-22-6,JavaScript,4,28,1,1,0,21,0,0,16,45,34,2,1,12,1,304,0,94
2012-04-22-6,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
2012-04-22-6,Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-22-6,Groovy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-22-6,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-6,R,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0
2012-04-22-6,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-6,CoffeeScript,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,12,0,4
2012-04-22-6,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
2012-04-22-6,Delphi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-22-6,Vala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2012-04-22-6,C,3,15,5,2,0,18,0,0,15,12,12,0,0,5,4,146,0,8
2012-04-22-6,Objective-C,0,1,0,0,0,4,0,0,0,3,1,0,0,0,0,25,0,36
2012-04-22-6,Ruby,1,29,0,0,0,11,0,0,4,26,13,0,1,16,0,245,0,44
2012-04-22-6,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-6,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
2012-04-22-6,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0
2012-04-22-6,Haskell,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0,17,0,1
2012-04-22-6,PHP,6,25,1,1,0,8,0,0,1,22,31,0,0,17,8,164,0,26
2012-04-22-6,FORTRAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-6,Python,4,7,4,0,0,7,0,0,3,33,26,0,0,7,0,172,0,30
2012-04-22-6,Matlab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-22-6,Visual Basic,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-6,Dylan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-22-6,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-6,Perl,1,2,0,0,0,0,0,0,0,2,4,0,0,2,0,21,0,1
2012-04-22-6,Shell,0,1,0,3,0,2,0,0,0,5,6,0,0,1,0,39,0,1
2012-04-22-6,Erlang,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,11,0,1
2012-04-22-6,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-22-6,Clojure,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5
2012-04-22-6,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-22-6,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-22-6,VimL,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,28,0,24
2012-04-22-6,Java,2,19,11,1,0,17,0,0,3,36,36,3,0,7,0,256,0,18
2012-04-22-6,F#,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-22-6,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2012-04-22-6,Julia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-22-6,Scala,10,2,0,0,0,0,0,0,8,8,9,0,0,0,0,16,0,4
2012-04-20-19,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-19,Emacs Lisp,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10,0,1
2012-04-20-19,C++,0,6,0,0,0,1,0,0,2,5,4,1,0,1,0,72,0,13
2012-04-20-19,C#,0,10,1,0,0,3,0,0,3,8,5,1,0,0,0,29,0,4
2012-04-20-19,Lua,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1
2012-04-20-19,ActionScript,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3
2012-04-20-19,JavaScript,2,25,2,3,0,20,0,0,1,28,215,0,0,9,0,225,0,105
2012-04-20-19,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-19,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
2012-04-20-19,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-19,Groovy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-20-19,D,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
2012-04-20-19,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-19,Objective-C,0,3,0,0,0,6,0,0,3,1,1,0,0,0,0,26,0,128
2012-04-20-19,CoffeeScript,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,3
2012-04-20-19,C,4,24,4,0,0,3,0,0,6,15,11,0,0,4,0,107,0,28
2012-04-20-19,Ruby,2,22,5,0,0,15,0,0,5,26,12,3,0,8,3,161,0,39
2012-04-20-19,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-19,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-19,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-19,Go,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2
2012-04-20-19,Haskell,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,9,0,1
2012-04-20-19,PHP,2,16,0,1,0,7,0,0,3,11,12,0,1,5,0,86,0,25
2012-04-20-19,Kotlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-19,Python,3,9,2,0,0,11,0,0,1,16,13,1,0,7,4,139,0,31
2012-04-20-19,Visual Basic,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2012-04-20-19,Common Lisp,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0
2012-04-20-19,Perl,5,4,0,0,0,3,0,0,0,4,1,0,0,2,0,25,0,2
2012-04-20-19,Matlab,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2012-04-20-19,Shell,2,3,0,1,0,2,0,0,0,3,3,0,0,1,0,40,0,14
2012-04-20-19,Erlang,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2012-04-20-19,OCaml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-19,Elixir,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2012-04-20-19,VimL,0,1,1,0,0,2,0,0,0,0,3,0,0,1,0,36,0,4
2012-04-20-19,Clojure,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,0
2012-04-20-19,Java,1,25,4,2,0,8,0,0,7,24,10,1,0,17,6,151,0,19
2012-04-20-19,Logtalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-20-19,Assembly,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
2012-04-20-19,Scala,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-15-12,Emacs Lisp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2
2012-04-15-12,C#,1,3,0,0,0,6,0,0,4,18,10,0,0,1,0,47,0,11
2012-04-15-12,C++,13,18,4,0,0,8,0,0,5,21,19,2,0,13,7,158,0,35
2012-04-15-12,Standard ML,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-04-15-12,Lua,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,7,0,0
2012-04-15-12,ActionScript,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2
2012-04-15-12,JavaScript,12,43,6,1,0,35,0,0,16,78,56,3,3,23,1,386,0,163
2012-04-15-12,Ada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15-12,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-15-12,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-15-12,Groovy,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,7,0,1
2012-04-15-12,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-15-12,Objective-J,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-15-12,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-15-12,R,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
2012-04-15-12,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-15-12,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2012-04-15-12,Rust,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15-12,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
2012-04-15-12,C,7,14,1,0,0,2,0,0,3,22,5,0,0,3,0,176,0,14
2012-04-15-12,Ruby,13,38,2,1,0,9,0,0,7,46,20,1,0,20,10,329,0,50
2012-04-15-12,CoffeeScript,0,5,0,0,0,1,0,0,0,1,2,0,0,2,0,21,0,13
2012-04-15-12,Objective-C,0,1,0,1,0,4,0,0,0,9,2,0,0,1,0,33,0,20
2012-04-15-12,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-15-12,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-15-12,Haskell,0,3,0,0,0,4,0,0,0,6,1,0,0,9,0,25,0,2
2012-04-15-12,Go,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,18
2012-04-15-12,PHP,15,32,1,1,0,14,0,0,0,31,50,3,0,20,2,180,0,29
2012-04-15-12,Arduino,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15-12,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-15-12,Python,1,45,3,2,0,8,0,0,1,31,13,0,0,18,2,290,0,32
2012-04-15-12,Common Lisp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15-12,Matlab,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0
2012-04-15-12,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-15-12,Perl,0,8,1,0,0,1,0,0,0,3,2,0,0,9,0,23,0,4
2012-04-15-12,Erlang,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9,0,1
2012-04-15-12,Shell,1,4,0,0,0,1,0,0,1,11,7,0,0,2,0,56,0,4
2012-04-15-12,OpenEdge ABL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-15-12,OCaml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15-12,Pure Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-15-12,Clojure,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,17,0,7
2012-04-15-12,HaXe,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
2012-04-15-12,VimL,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,32,0,9
2012-04-15-12,Java,6,38,1,4,0,16,0,0,11,30,31,3,0,20,5,336,0,13
2012-04-15-12,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2012-04-15-12,F#,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-15-12,Scala,0,5,0,0,0,1,0,0,1,7,3,0,0,2,0,23,0,6
2012-04-24-10,Tcl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2012-04-24-10,XQuery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012-04-24-10,Fancy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-10,Emacs Lisp,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23,0,2
2012-04-24-10,C++,9,18,4,3,0,7,0,0,8,36,20,0,0,5,5,192,0,22
2012-04-24-10,C#,2,4,0,0,0,1,0,0,3,7,9,0,0,5,4,67,0,7
2012-04-24-10,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Standard ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-10,Lua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2
2012-04-24-10,ActionScript,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2
2012-04-24-10,JavaScript,15,36,3,6,0,43,0,0,19,85,71,0,4,30,4,502,0,231
2012-04-24-10,Groovy,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0
2012-04-24-10,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
2012-04-24-10,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-24-10,Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-24-10,Rust,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-04-24-10,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-10,R,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0
2012-04-24-10,CoffeeScript,0,3,0,0,0,1,0,0,0,6,0,0,0,2,0,25,0,8
2012-04-24-10,C,5,18,3,1,0,7,0,0,4,17,6,0,0,8,1,156,0,22
2012-04-24-10,Objective-C,0,13,0,0,0,6,0,0,0,5,7,5,0,5,0,55,0,23
2012-04-24-10,Ruby,10,70,5,0,0,33,0,0,14,91,29,2,2,44,5,398,0,89
2012-04-24-10,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-10,Go,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2
2012-04-24-10,Haskell,0,2,0,0,0,3,0,0,0,4,7,1,0,2,2,20,0,2
2012-04-24-10,PHP,3,22,1,0,0,11,0,0,4,47,27,0,0,24,0,291,0,56
2012-04-24-10,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-10,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-24-10,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-24-10,Python,8,27,4,0,0,9,0,0,2,52,32,0,0,22,0,289,0,42
2012-04-24-10,Turing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-04-24-10,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-24-10,Erlang,0,1,0,0,0,2,0,0,0,2,1,0,0,0,3,12,0,6
2012-04-24-10,Perl,4,4,0,0,0,3,0,0,3,11,7,0,0,10,3,59,0,5
2012-04-24-10,Shell,2,7,0,0,0,3,0,0,2,9,4,1,0,3,4,81,0,10
2012-04-24-10,Matlab,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0
2012-04-24-10,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,ColdFusion,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2012-04-24-10,OCaml,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,3
2012-04-24-10,Clojure,2,0,0,0,0,1,0,0,0,9,2,0,0,7,0,14,0,5
2012-04-24-10,VimL,0,5,0,0,0,3,0,0,0,1,0,0,1,0,0,45,0,6
2012-04-24-10,Java,4,30,5,1,0,11,0,0,14,396,205,2,1,47,13,452,0,34
2012-04-24-10,Coq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-10,Factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-10,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-24-10,F#,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-24-10,Scala,5,4,1,1,0,0,0,0,3,15,1,0,0,6,0,31,0,5
2012-04-24-8,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-8,XQuery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-24-8,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-8,Gosu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-8,Emacs Lisp,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21,0,3
2012-04-24-8,C#,4,8,0,0,0,2,0,0,5,9,13,0,0,4,0,66,0,21
2012-04-24-8,C++,10,23,2,27,0,11,0,0,1,27,17,1,1,6,3,192,0,16
2012-04-24-8,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-8,Lua,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,22,0,2
2012-04-24-8,Nemerle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-24-8,ActionScript,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,4
2012-04-24-8,JavaScript,10,45,6,0,0,50,0,0,23,147,76,4,2,46,4,545,0,237
2012-04-24-8,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-24-8,Groovy,0,0,0,0,0,0,0,0,2,2,1,0,0,3,2,9,0,0
2012-04-24-8,Puppet,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,11,0,0
2012-04-24-8,D,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0
2012-04-24-8,Objective-J,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-24-8,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-8,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-8,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
2012-04-24-8,CoffeeScript,0,4,0,0,0,0,0,0,0,9,5,0,0,3,0,20,0,8
2012-04-24-8,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-8,C,5,21,2,2,0,10,0,0,5,32,10,1,0,3,1,180,0,20
2012-04-24-8,Objective-C,13,5,5,1,0,9,0,0,0,7,2,1,0,2,0,64,0,44
2012-04-24-8,Ruby,7,63,5,0,0,32,0,0,22,82,48,0,1,19,13,410,0,99
2012-04-24-8,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-8,Scheme,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-8,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-24-8,Haskell,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1
2012-04-24-8,Go,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,4
2012-04-24-8,PHP,6,31,4,0,0,23,0,0,15,75,65,1,2,51,1,373,0,52
2012-04-24-8,PowerShell,0,0,0,0,0,0,0,0,2,7,6,1,0,1,0,5,0,0
2012-04-24-8,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-8,Arduino,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012-04-24-8,Python,11,29,4,2,0,30,0,0,10,53,34,2,2,35,14,328,0,51
2012-04-24-8,Erlang,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4
2012-04-24-8,Matlab,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0
2012-04-24-8,Common Lisp,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0
2012-04-24-8,Shell,1,8,0,0,0,7,0,0,5,8,1,0,0,4,0,63,0,12
2012-04-24-8,Perl,0,5,0,1,0,1,0,0,12,4,6,2,0,0,0,47,0,6
2012-04-24-8,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-8,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-24-8,OCaml,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0
2012-04-24-8,VimL,0,2,0,0,0,6,0,0,0,2,1,0,0,0,0,50,0,14
2012-04-24-8,Clojure,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,4
2012-04-24-8,Java,9,52,10,19,0,15,0,0,42,60,27,4,1,41,4,530,0,50
2012-04-24-8,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-8,Coq,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-24-8,Julia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-24-8,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012-04-24-8,Scala,4,3,1,0,0,1,0,0,4,12,3,0,0,2,0,23,0,7
2012-04-28-15,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-28-15,Smalltalk,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2012-04-28-15,Emacs Lisp,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,17,0,1
2012-04-28-15,C#,0,2,0,0,0,6,0,0,8,8,11,0,0,4,0,45,0,14
2012-04-28-15,C++,4,8,0,3,0,9,0,0,4,15,6,2,0,2,2,105,0,10
2012-04-28-15,Lua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
2012-04-28-15,Dart,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
2012-04-28-15,Scilab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-28-15,ActionScript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-28-15,JavaScript,23,29,4,2,0,20,0,0,10,47,37,2,0,8,2,453,0,88
